Piece,Side,page,row,column,side number,In_Out,Matched,Matched_side,Width,Height,symetry,m,c,head_flatness,
Page_0005_3_6,Page_0005_3_6_3_in,0005,3,6,3,in,0,,222.0360331,222.0360331,0.474563895,-0.011907527,31.83257812,,
Page_0005_3_6,Page_0005_3_6_4_out,0005,3,6,4,out,0,,211.8537231,211.8537231,0.372354173,-0.041701919,38.07176989,,
Page_0005_3_7,Page_0005_3_7_1_in,0005,3,7,1,in,0,,232.2154172,232.2154172,0.580891625,0.041058177,28.40398487,,
Page_0005_3_7,Page_0005_3_7_2_out,0005,3,7,2,out,0,,203.039405,203.039405,0.568150394,0.101998844,20.39976441,,
Page_0005_3_7,Page_0005_3_7_3_in,0005,3,7,3,in,0,,286.5658738,286.5658738,0.444374087,0.029788259,32.29487124,,
Page_0005_3_7,Page_0005_3_7_4_out,0005,3,7,4,out,0,,203.7302138,203.7302138,0.533826435,0.193907555,26.42946078,,
Page_0005_4_1,Page_0005_4_1_1_in,0005,4,1,1,in,0,,212.1909517,212.1909517,0.566751805,0.002145571,35.82698779,,
Page_0005_4_1,Page_0005_4_1_2_out,0005,4,1,2,out,0,,194.3116054,194.3116054,0.370977567,-0.22656102,55.02951699,,
Page_0005_4_1,Page_0005_4_1_3_in,0005,4,1,3,in,0,,214.1891687,214.1891687,0.584127123,0.077366081,26.21281267,,
Page_0005_4_1,Page_0005_4_1_4_out,0005,4,1,4,out,0,,197.1243263,197.1243263,0.629239796,0.135164465,15.38188895,,
Page_0005_4_2,Page_0005_4_2_1_in,0005,4,2,1,in,0,,179.4017837,179.4017837,0.599409663,0.070260898,27.38308954,,
Page_0005_4_2,Page_0005_4_2_2_out,0005,4,2,2,out,0,,215.4553318,215.4553318,0.602485944,0.018604725,32.06559128,,
Page_0005_4_2,Page_0005_4_2_3_in,0005,4,2,3,in,0,,221.7746604,221.7746604,0.445348081,0.019234854,35.52687338,,
Page_0005_4_2,Page_0005_4_2_4_out,0005,4,2,4,out,0,,174.8284874,174.8284874,0.468804188,0.060794422,24.81383583,,
Page_0005_4_3,Page_0005_4_3_1_in,0005,4,3,1,in,0,,205.0609665,205.0609665,0.548965517,-0.007608505,33.5425185,,
Page_0005_4_3,Page_0005_4_3_2_out,0005,4,3,2,out,0,,214.021027,214.021027,0.622180985,0.022584044,29.38687684,,
Page_0005_4_3,Page_0005_4_3_3_in,0005,4,3,3,in,0,,213.2838484,213.2838484,0.465838646,-0.05590663,37.22594048,,
Page_0005_4_3,Page_0005_4_3_4_out,0005,4,3,4,out,0,,194.1648784,194.1648784,0.558355438,0.066921123,32.40294494,,
Page_0005_4_4,Page_0005_4_4_1_in,0005,4,4,1,in,0,,214.1494805,214.1494805,0.44976014,-0.085996168,38.68248242,,
Page_0005_4_4,Page_0005_4_4_2_out,0005,4,4,2,out,0,,230.03478,230.03478,0.467646836,-0.067214249,48.23998741,,
Page_0005_4_4,Page_0005_4_4_3_in,0005,4,4,3,in,0,,199.7248107,199.7248107,0.564377037,0.072934603,20.94699928,,
Page_0005_4_4,Page_0005_4_4_4_out,0005,4,4,4,out,0,,242.0020661,242.0020661,0.527021258,-0.07419881,42.56929054,,
Page_0005_4_5,Page_0005_4_5_1_in,0005,4,5,1,in,0,,224.8043594,224.8043594,0.58618438,0.004698703,32.53248815,,
Page_0005_4_5,Page_0005_4_5_2_out,0005,4,5,2,out,0,,230,230,0.417391304,-0.074638999,41.18377707,,
Page_0005_4_5,Page_0005_4_5_3_in,0005,4,5,3,in,0,,190.1683465,190.1683465,0.438336467,-0.104049179,42.91944828,,
Page_0005_4_5,Page_0005_4_5_4_out,0005,4,5,4,out,0,,222.4612326,222.4612326,0.574127584,-0.011957677,33.51208005,,
Page_0005_4_6,Page_0005_4_6_1_in,0005,4,6,1,in,0,,186.024192,186.024192,0.410663199,-0.09023756,48.88238273,,
Page_0005_4_6,Page_0005_4_6_2_out,0005,4,6,2,out,0,,204.7828118,204.7828118,0.618275467,0.044342662,33.02727426,,
Page_0005_4_6,Page_0005_4_6_3_in,0005,4,6,3,in,0,,234.4184293,234.4184293,0.561872179,-0.033976322,39.01336532,,
Page_0005_4_6,Page_0005_4_6_4_out,0005,4,6,4,out,0,,217.1128739,217.1128739,0.437035937,-0.001539409,27.02725567,,
Page_0005_4_7,Page_0005_4_7_1_in,0005,4,7,1,in,0,,237.2108766,237.2108766,0.422897155,-0.036157573,32.0531713,,
Page_0005_4_7,Page_0005_4_7_2_out,0005,4,7,2,out,0,,202.7140844,202.7140844,0.410726888,-0.012517221,30.9564135,,
Page_0005_4_7,Page_0005_4_7_3_in,0005,4,7,3,in,0,,199.01005,199.01005,0.587148087,0.127458736,25.81952575,,
Page_0005_4_7,Page_0005_4_7_4_out,0005,4,7,4,out,0,,214.8324929,214.8324929,0.556995212,-0.031870001,34.53755484,,
Page_0005_5_1,Page_0005_5_1_1_in,0005,5,1,1,in,0,,213.2439917,213.2439917,0.618191014,0.107482603,19.18910885,,
Page_0005_5_1,Page_0005_5_1_2_out,0005,5,1,2,out,0,,253.0316186,253.0316186,0.524638813,-0.013446467,39.08698966,,
Page_0005_5_1,Page_0005_5_1_3_in,0005,5,1,3,in,0,,204.0612653,204.0612653,0.366633846,-0.089061945,38.58013816,,
Page_0005_5_1,Page_0005_5_1_4_out,0005,5,1,4,out,0,,223.3786024,223.3786024,0.492805323,-0.080692283,43.96284677,,
Page_0005_5_2,Page_0005_5_2_1_in,0005,5,2,1,in,0,,277.7210831,277.7210831,0.526261199,-0.054376507,41.31333389,,
Page_0005_5_2,Page_0005_5_2_2_out,0005,5,2,2,out,0,,198.8416455,198.8416455,0.417876473,-0.022849864,34.04140948,,
Page_0005_5_2,Page_0005_5_2_3_in,0005,5,2,3,in,0,,227.0682717,227.0682717,0.45484872,-0.054554277,44.63005781,,
Page_0005_5_2,Page_0005_5_2_4_out,0005,5,2,4,out,0,,201.5564437,201.5564437,0.548307692,-0.011176499,33.7753803,,
Page_0005_5_3,Page_0005_5_3_1_in,0005,5,3,1,in,0,,194.5790328,194.5790328,0.555637727,0.024265037,26.85169626,,
Page_0005_5_3,Page_0005_5_3_2_out,0005,5,3,2,out,0,,228.3703133,228.3703133,0.491419477,-0.087908386,44.00963592,,
Page_0005_5_3,Page_0005_5_3_3_in,0005,5,3,3,in,0,,201.4199593,201.4199593,0.438969682,-0.070186654,39.26926761,,
Page_0005_5_3,Page_0005_5_3_4_out,0005,5,3,4,out,0,,225.1088626,225.1088626,0.561451632,-0.051532585,47.53680705,,
Page_0005_5_4,Page_0005_5_4_1_in,0005,5,4,1,in,0,,221.650626,221.650626,0.524496733,-0.038279566,39.95303403,,
Page_0005_5_4,Page_0005_5_4_2_out,0005,5,4,2,out,0,,203.0886506,203.0886506,0.420584313,-0.022042169,43.36721125,,
Page_0005_5_4,Page_0005_5_4_3_in,0005,5,4,3,in,0,,179.4017837,179.4017837,0.50374398,-0.101794848,40.47553607,,
Page_0005_5_4,Page_0005_5_4_4_out,0005,5,4,4,out,0,,188.4091293,188.4091293,0.54594625,0.029584085,36.97786302,,
Page_0005_5_5,Page_0005_5_5_1_in,0005,5,5,1,in,0,,192.2004162,192.2004162,0.550661866,-0.040021844,41.95422525,,
Page_0005_5_5,Page_0005_5_5_2_out,0005,5,5,2,out,0,,213.1900561,213.1900561,0.564290429,-0.059163967,56.69844355,,
Page_0005_5_5,Page_0005_5_5_3_in,0005,5,5,3,in,0,,239.169396,239.169396,0.491311493,-0.029296053,36.33444945,,
Page_0005_5_5,Page_0005_5_5_4_out,0005,5,5,4,out,0,,186,186,0.430107527,-0.09493246,36.64385846,,
Page_0005_5_6,Page_0005_5_6_1_in,0005,5,6,1,in,0,,251.2468905,251.2468905,0.515247525,0.077034085,27.65147091,,
Page_0005_5_6,Page_0005_5_6_2_out,0005,5,6,2,out,0,,171.1432149,171.1432149,0.430795493,0.055945456,30.77890688,,
Page_0005_5_6,Page_0005_5_6_3_in,0005,5,6,3,in,0,,201.2486025,201.2486025,0.549467914,0.000665247,37.08094725,,
Page_0005_5_6,Page_0005_5_6_4_out,0005,5,6,4,out,0,,206.2862089,206.2862089,0.559077878,0.029272709,26.60432839,,
Page_0005_5_7,Page_0005_5_7_1_in,0005,5,7,1,in,0,,189.0608368,189.0608368,0.38328111,-0.036459782,36.11115201,,
Page_0005_5_7,Page_0005_5_7_2_out,0005,5,7,2,out,0,,220.4450045,220.4450045,0.583957527,0.067551903,21.33882599,,
Page_0005_5_7,Page_0005_5_7_3_in,0005,5,7,3,in,0,,222.2723555,222.2723555,0.654569376,0.084526469,19.81849222,,
Page_0005_5_7,Page_0005_5_7_4_out,0005,5,7,4,out,0,,254.5034381,254.5034381,0.458438832,-0.005710573,28.4993796,,
Page_0006_1_1,Page_0006_1_1_1_in,0006,1,1,1,in,0,,245.2039967,245.2039967,0.399085239,-0.091483138,44.0511691,,
Page_0006_1_1,Page_0006_1_1_2_out,0006,1,1,2,out,0,,196.1249602,196.1249602,0.410737034,-0.074196191,36.57918147,,
Page_0006_1_1,Page_0006_1_1_3_in,0006,1,1,3,in,0,,258.11819,258.11819,0.620517824,0.045368035,25.38799345,,
Page_0006_1_1,Page_0006_1_1_4_out,0006,1,1,4,out,0,,229.8717033,229.8717033,0.533165534,0.139564298,17.16329674,,
Page_0006_1_2,Page_0006_1_2_1_in,0006,1,2,1,in,0,,227.2201576,227.2201576,0.496852544,-0.023311638,39.69175977,,
Page_0006_1_2,Page_0006_1_2_2_out,0006,1,2,2,out,0,,232.0452542,232.0452542,0.573033708,0.041144658,23.75306322,,
Page_0006_1_2,Page_0006_1_2_3_in,0006,1,2,3,in,0,,284.4503472,284.4503472,0.576230967,0.12083606,21.43241524,,
Page_0006_1_2,Page_0006_1_2_4_out,0006,1,2,4,out,0,,207.800385,207.800385,0.453092795,0.068052006,27.81022639,,
Page_0006_1_3,Page_0006_1_3_1_in,0006,1,3,1,in,0,,221.9954954,221.9954954,0.480743476,-0.09291476,47.17653825,,
Page_0006_1_3,Page_0006_1_3_2_out,0006,1,3,2,out,0,,213.2346126,213.2346126,0.467109459,-0.10529268,43.66801114,,
Page_0006_1_3,Page_0006_1_3_3_in,0006,1,3,3,in,0,,249.6497547,249.6497547,0.460697954,-0.064110476,42.41079592,,
Page_0006_1_3,Page_0006_1_3_4_out,0006,1,3,4,out,0,,210.6086418,210.6086418,0.602488953,0.168015771,10.35928866,,
Page_0006_1_4,Page_0006_1_4_1_in,0006,1,4,1,in,0,,245.0734584,245.0734584,0.425167746,-0.035553801,49.4758594,,
Page_0006_1_4,Page_0006_1_4_2_out,0006,1,4,2,out,0,,210.1166343,210.1166343,0.45568416,-0.116224373,40.78698534,,
Page_0006_1_4,Page_0006_1_4_3_in,0006,1,4,3,in,0,,253.3870557,253.3870557,0.584347013,0.090928836,30.76564421,,
Page_0006_1_4,Page_0006_1_4_4_out,0006,1,4,4,out,0,,232.0086205,232.0086205,0.55368953,0.08786909,16.23048492,,
Page_0006_1_5,Page_0006_1_5_1_in,0006,1,5,1,in,0,,201.0024875,201.0024875,0.40475719,-0.075604091,43.26484606,,
Page_0006_1_5,Page_0006_1_5_2_out,0006,1,5,2,out,0,,206.6204249,206.6204249,0.546144477,0.027953963,25.76816658,,
Page_0006_1_5,Page_0006_1_5_3_in,0006,1,5,3,in,0,,236.4762144,236.4762144,0.516836251,0.117162865,23.86776216,,
Page_0006_1_5,Page_0006_1_5_4_out,0006,1,5,4,out,0,,192.8419042,192.8419042,0.44417554,0.0226502,30.76327416,,
Page_0006_1_6,Page_0006_1_6_1_in,0006,1,6,1,in,0,,276.3548444,276.3548444,0.584926413,0.027058953,30.80602946,,
Page_0006_1_6,Page_0006_1_6_2_out,0006,1,6,2,out,0,,227.6071176,227.6071176,0.439397742,0.038499333,27.75113858,,
Page_0006_1_6,Page_0006_1_6_3_in,0006,1,6,3,in,0,,214.2825238,214.2825238,0.518478995,-0.060004771,47.44667872,,
Page_0006_1_6,Page_0006_1_6_4_out,0006,1,6,4,out,0,,228.6941189,228.6941189,0.581480278,-0.015303107,37.0293993,,
Page_0006_1_7,Page_0006_1_7_1_in,0006,1,7,1,in,0,,209.153054,209.153054,0.371311007,-0.101751718,46.60827624,,
Page_0006_1_7,Page_0006_1_7_2_out,0006,1,7,2,out,0,,199.1230775,199.1230775,0.394880202,-0.178495574,48.76134956,,
Page_0006_1_7,Page_0006_1_7_3_in,0006,1,7,3,in,0,,221.0203611,221.0203611,0.610972364,0.128443467,20.3506674,,
Page_0006_1_7,Page_0006_1_7_4_out,0006,1,7,4,out,0,,211.1918559,211.1918559,0.561678848,0.144781964,16.11240666,,
Page_0006_2_1,Page_0006_2_1_1_in,0006,2,1,1,in,0,,202.5561651,202.5561651,0.463769529,0.043665692,26.51378794,,
Page_0006_2_1,Page_0006_2_1_2_out,0006,2,1,2,out,0,,230,230,0.404347826,-0.03444785,39.97717823,,
Page_0006_2_1,Page_0006_2_1_3_in,0006,2,1,3,in,0,,209.153054,209.153054,0.674065607,0.138949239,13.17016097,,
Page_0006_2_1,Page_0006_2_1_4_out,0006,2,1,4,out,0,,255.0313706,255.0313706,0.560661736,0.037030588,25.76412174,,
Page_0006_2_2,Page_0006_2_2_1_in,0006,2,2,1,in,0,,241.0020747,241.0020747,0.538290692,-0.059846879,40.50579238,,
Page_0006_2_2,Page_0006_2_2_2_out,0006,2,2,2,out,0,,199.2034136,199.2034136,0.423894965,-0.034077553,34.19724665,,
Page_0006_2_2,Page_0006_2_2_3_in,0006,2,2,3,in,0,,262.3223208,262.3223208,0.565474547,-0.037339023,37.17947976,,
Page_0006_2_2,Page_0006_2_2_4_out,0006,2,2,4,out,0,,212.9835674,212.9835674,0.562166571,0.177308874,16.14044567,,
Page_0006_2_3,Page_0006_2_3_1_in,0006,2,3,1,in,0,,234.1046774,234.1046774,0.442222425,0.070631952,28.5901045,,
Page_0006_2_3,Page_0006_2_3_2_out,0006,2,3,2,out,0,,211.2865353,211.2865353,0.489449397,-0.088623919,50.57121591,,
Page_0006_2_3,Page_0006_2_3_3_in,0006,2,3,3,in,0,,254,254,0.488188976,0.036858381,26.70177053,,
Page_0006_2_3,Page_0006_2_3_4_out,0006,2,3,4,out,0,,215.3926647,215.3926647,0.612169677,0.085081338,19.32382414,,
Page_0006_2_5,Page_0006_2_5_1_in,0006,2,5,1,in,0,,208.0600875,208.0600875,0.412391139,-0.059091962,36.03067687,,
Page_0006_2_5,Page_0006_2_5_2_out,0006,2,5,2,out,0,,245.0326509,245.0326509,0.501390716,-0.017857474,34.59127023,,
Page_0006_2_5,Page_0006_2_5_3_in,0006,2,5,3,in,0,,222.6499495,222.6499495,0.616363746,0.05584242,23.36841882,,
Page_0006_2_5,Page_0006_2_5_4_out,0006,2,5,4,out,0,,266.1202736,266.1202736,0.523835075,-0.005476403,40.63525906,,
Page_0006_2_6,Page_0006_2_6_1_in,0006,2,6,1,in,0,,194.0335023,194.0335023,0.482881351,-0.117400718,44.55085785,,
Page_0006_2_6,Page_0006_2_6_2_out,0006,2,6,2,out,0,,234.437625,234.437625,0.542002511,-0.054735662,53.35790056,,
Page_0006_2_6,Page_0006_2_6_3_in,0006,2,6,3,in,0,,221.183182,221.183182,0.569437063,-0.040006146,37.91470685,,
Page_0006_2_6,Page_0006_2_6_4_out,0006,2,6,4,out,0,,244.5240274,244.5240274,0.473641959,-0.153186597,56.48329387,,
Page_0006_2_7,Page_0006_2_7_1_in,0006,2,7,1,in,0,,215,215,0.348837209,-0.094630094,37.75365776,,
Page_0006_2_7,Page_0006_2_7_2_out,0006,2,7,2,out,0,,221.0203611,221.0203611,0.479836233,-0.043910379,36.99376428,,
Page_0006_2_7,Page_0006_2_7_3_in,0006,2,7,3,in,0,,213.3377604,213.3377604,0.582954321,0.074214695,21.99767409,,
Page_0006_2_7,Page_0006_2_7_4_out,0006,2,7,4,out,0,,233.0772404,233.0772404,0.583377819,0.034193699,32.52871741,,
Page_0006_3_1,Page_0006_3_1_1_in,0006,3,1,1,in,0,,267.0468124,267.0468124,0.586280394,-0.015656911,42.94231601,,
Page_0006_3_1,Page_0006_3_1_2_out,0006,3,1,2,out,0,,223.3786024,223.3786024,0.508537416,0.092789222,18.5756813,,
Page_0006_3_1,Page_0006_3_1_3_in,0006,3,1,3,in,0,,240.2519511,240.2519511,0.422861697,-0.180491548,64.04336981,,
Page_0006_3_1,Page_0006_3_1_4_out,0006,3,1,4,out,0,,199.4241711,199.4241711,0.443449837,-0.139293157,46.56699956,,
Page_0006_3_2,Page_0006_3_2_1_in,0006,3,2,1,in,0,,261.0306495,261.0306495,0.436546957,-0.044491803,38.0037814,,
Page_0006_3_2,Page_0006_3_2_2_out,0006,3,2,2,out,0,,207.7618829,207.7618829,0.550909302,0.219417538,12.82958957,,
Page_0006_3_2,Page_0006_3_2_3_in,0006,3,2,3,in,0,,239.0083681,239.0083681,0.533146608,0.043822569,24.42603104,,
Page_0006_3_2,Page_0006_3_2_4_out,0006,3,2,4,out,0,,214.0093456,214.0093456,0.400174672,-0.055793472,33.68514736,,
Page_0006_3_3,Page_0006_3_3_1_in,0006,3,3,1,in,0,,222.1103329,222.1103329,0.546003689,0.14630751,18.79229857,,
Page_0006_3_3,Page_0006_3_3_2_out,0006,3,3,2,out,0,,206.0873601,206.0873601,0.532444905,0.139793727,14.33221097,,
Page_0006_3_3,Page_0006_3_3_3_in,0006,3,3,3,in,0,,212.3982109,212.3982109,0.458360118,0.022315466,34.10444749,,
Page_0006_3_3,Page_0006_3_3_4_out,0006,3,3,4,out,0,,200.039996,200.039996,0.363054778,-0.18735257,47.40060207,,
Page_0006_3_4,Page_0006_3_4_1_in,0006,3,4,1,in,0,,188.2471779,188.2471779,0.539915907,-0.005623803,43.97773791,,
Page_0006_3_4,Page_0006_3_4_2_out,0006,3,4,2,out,0,,231.8124242,231.8124242,0.527439195,-0.045882543,39.55645477,,
Page_0006_3_4,Page_0006_3_4_3_in,0006,3,4,3,in,0,,231.3114783,231.3114783,0.45444351,-0.030580585,36.56030122,,
Page_0006_3_4,Page_0006_3_4_4_out,0006,3,4,4,out,0,,188.1701358,188.1701358,0.46644826,0.041113672,24.59068068,,
Page_0006_3_5,Page_0006_3_5_1_in,0006,3,5,1,in,0,,276.9566753,276.9566753,0.466566717,-0.097324882,45.09939353,,
Page_0006_3_5,Page_0006_3_5_2_out,0006,3,5,2,out,0,,192.4396009,192.4396009,0.43274917,-0.023497915,28.87030147,,
Page_0006_3_5,Page_0006_3_5_3_in,0006,3,5,3,in,0,,228.4753816,228.4753816,0.567939312,-0.049215863,51.30501613,,
Page_0006_3_5,Page_0006_3_5_4_out,0006,3,5,4,out,0,,217.7062241,217.7062241,0.536289982,-0.078785142,49.9367466,,
Page_0006_3_6,Page_0006_3_6_1_in,0006,3,6,1,in,0,,199.0401969,199.0401969,0.540146907,-0.01646134,33.21467507,,
Page_0006_3_6,Page_0006_3_6_2_out,0006,3,6,2,out,0,,240.208243,240.208243,0.580589255,0.050474985,31.94482178,,
Page_0006_3_6,Page_0006_3_6_3_in,0006,3,6,3,in,0,,222.2251111,222.2251111,0.503604406,0.021382358,27.9887422,,
Page_0006_3_6,Page_0006_3_6_4_out,0006,3,6,4,out,0,,246.4568928,246.4568928,0.337235146,-0.092289266,42.44496384,,
Page_0006_3_7,Page_0006_3_7_1_in,0006,3,7,1,in,0,,274.0456166,274.0456166,0.507183659,-0.035198838,37.1854939,,
Page_0006_3_7,Page_0006_3_7_2_out,0006,3,7,2,out,0,,190.0421006,190.0421006,0.443847602,-3.25E-05,30.15302434,,
Page_0006_3_7,Page_0006_3_7_3_in,0006,3,7,3,in,0,,231.6139029,231.6139029,0.537645633,-0.065157525,57.04415465,,
Page_0006_3_7,Page_0006_3_7_4_out,0006,3,7,4,out,0,,236.1355543,236.1355543,0.567790531,-0.044551034,46.47165591,,
Page_0006_4_1,Page_0006_4_1_1_in,0006,4,1,1,in,0,,208.038458,208.038458,0.430036969,-0.056986162,37.12188707,,
Page_0006_4_1,Page_0006_4_1_2_out,0006,4,1,2,out,0,,231.0021645,231.0021645,0.578726435,-0.017868861,33.65743698,,
Page_0006_4_1,Page_0006_4_1_3_in,0006,4,1,3,in,0,,213.6000936,213.6000936,0.652975342,0.131913556,18.02346388,,
Page_0006_4_1,Page_0006_4_1_4_out,0006,4,1,4,out,0,,249.0722787,249.0722787,0.413511292,0.024608395,35.13361033,,
Page_0006_4_2,Page_0006_4_2_1_in,0006,4,2,1,in,0,,205.0390207,205.0390207,0.449632502,-0.01454066,27.53696384,,
Page_0006_4_2,Page_0006_4_2_2_out,0006,4,2,2,out,0,,243.5939244,243.5939244,0.499005696,-0.08078252,42.31000311,,
Page_0006_4_2,Page_0006_4_2_3_in,0006,4,2,3,in,0,,214.0373799,214.0373799,0.593381647,0.135232365,12.1098449,,
Page_0006_4_2,Page_0006_4_2_4_out,0006,4,2,4,out,0,,242.1012185,242.1012185,0.53215157,0.021952983,30.14418074,,
Page_0006_4_3,Page_0006_4_3_1_in,0006,4,3,1,in,0,,202.3116408,202.3116408,0.444270706,0.034225017,28.27864979,,
Page_0006_4_3,Page_0006_4_3_2_out,0006,4,3,2,out,0,,201.3578903,201.3578903,0.455789863,-0.033315465,36.85048707,,
Page_0006_4_3,Page_0006_4_3_3_in,0006,4,3,3,in,0,,208.7773934,208.7773934,0.620445994,0.063210974,19.10147944,,
Page_0006_4_3,Page_0006_4_3_4_out,0006,4,3,4,out,0,,244.1003892,244.1003892,0.542619787,-0.025680256,36.29998693,,
Page_0006_4_4,Page_0006_4_4_1_in,0006,4,4,1,in,0,,203.710579,203.710579,0.422478192,0.011719592,32.98429973,,
Page_0006_4_4,Page_0006_4_4_2_out,0006,4,4,2,out,0,,228.875512,228.875512,0.413026878,0.049038408,37.55686296,,
Page_0006_4_4,Page_0006_4_4_3_in,0006,4,4,3,in,0,,196.1249602,196.1249602,0.583803458,0.172422683,13.42496324,,
Page_0006_4_4,Page_0006_4_4_4_out,0006,4,4,4,out,0,,239.3532954,239.3532954,0.471059522,0.023313375,28.40856633,,
Page_0006_4_5,Page_0006_4_5_1_in,0006,4,5,1,in,0,,204.2988008,204.2988008,0.348842781,-0.051010583,43.41784139,,
Page_0006_4_5,Page_0006_4_5_2_out,0006,4,5,2,out,0,,188.0425484,188.0425484,0.502488688,-0.07841117,38.09667244,,
Page_0006_4_5,Page_0006_4_5_3_in,0006,4,5,3,in,0,,220.0204536,220.0204536,0.631845318,0.147436233,17.46614424,,
Page_0006_4_5,Page_0006_4_5_4_out,0006,4,5,4,out,0,,214.5250568,214.5250568,0.570217944,0.175870589,12.22097844,,
Page_0006_4_6,Page_0006_4_6_1_in,0006,4,6,1,in,0,,208.0024038,208.0024038,0.391055125,-0.073261456,36.00756071,,
Page_0006_4_6,Page_0006_4_6_2_out,0006,4,6,2,out,0,,224.1093483,224.1093483,0.445017422,-0.055681976,38.20745949,,
Page_0006_4_6,Page_0006_4_6_3_in,0006,4,6,3,in,0,,211.1918559,211.1918559,0.564234788,0.072910896,20.34333273,,
Page_0006_4_6,Page_0006_4_6_4_out,0006,4,6,4,out,0,,235.0191482,235.0191482,0.566046276,0.050193195,33.45284201,,
Page_0006_4_7,Page_0006_4_7_1_in,0006,4,7,1,in,0,,201,201,0.407960199,-0.062435267,35.10311233,,
Page_0006_4_7,Page_0006_4_7_2_out,0006,4,7,2,out,0,,226.1725005,226.1725005,0.561969738,0.023358301,30.96000256,,
Page_0006_4_7,Page_0006_4_7_3_in,0006,4,7,3,in,0,,216.7487024,216.7487024,0.598850575,0.040842055,21.26002914,,
Page_0006_4_7,Page_0006_4_7_4_out,0006,4,7,4,out,0,,244.0327847,244.0327847,0.458893068,-0.068809982,41.26356442,,
Page_0006_5_1,Page_0006_5_1_1_in,0006,5,1,1,in,0,,207.3306538,207.3306538,0.604429349,0.010348703,33.84082944,,
Page_0006_5_1,Page_0006_5_1_2_out,0006,5,1,2,out,0,,268.1865023,268.1865023,0.548078527,-0.026759495,43.65547673,,
Page_0006_5_1,Page_0006_5_1_3_in,0006,5,1,3,in,0,,205,205,0.395121951,-0.098757762,38.89616452,,
Page_0006_5_1,Page_0006_5_1_4_out,0006,5,1,4,out,0,,238.3547776,238.3547776,0.586239065,-0.039451104,38.31033854,,
Page_0006_5_2,Page_0006_5_2_1_in,0006,5,2,1,in,0,,204.1984329,204.1984329,0.383984459,-0.049391068,38.51114578,,
Page_0006_5_2,Page_0006_5_2_2_out,0006,5,2,2,out,0,,221.144749,221.144749,0.500644106,0.024428866,35.27586947,,
Page_0006_5_2,Page_0006_5_2_3_in,0006,5,2,3,in,0,,211.0592334,211.0592334,0.570803215,0.087123357,23.01543567,,
Page_0006_5_2,Page_0006_5_2_4_out,0006,5,2,4,out,0,,236.4148895,236.4148895,0.524511558,0.052143087,33.25226846,,
Page_0006_5_3,Page_0006_5_3_1_in,0006,5,3,1,in,0,,235.4230235,235.4230235,0.513423788,-0.046599998,50.09384701,,
Page_0006_5_3,Page_0006_5_3_2_out,0006,5,3,2,out,0,,233.4523506,233.4523506,0.538715596,-0.079328809,49.01385054,,
Page_0006_5_3,Page_0006_5_3_3_in,0006,5,3,3,in,0,,267.0074905,267.0074905,0.499614268,0.029527354,27.14547003,,
Page_0006_5_3,Page_0006_5_3_4_out,0006,5,3,4,out,0,,188.0425484,188.0425484,0.487443439,-0.005235195,27.91983739,,
Page_0006_5_4,Page_0006_5_4_1_in,0006,5,4,1,in,0,,279.9464234,279.9464234,0.465254562,0.068817797,25.1709356,,
Page_0006_5_4,Page_0006_5_4_2_out,0006,5,4,2,out,0,,191.9426998,191.9426998,0.434259812,0.009305526,28.13626456,,
Page_0006_5_4,Page_0006_5_4_3_in,0006,5,4,3,in,0,,240.7529854,240.7529854,0.525758255,0.038878223,39.55202359,,
Page_0006_5_4,Page_0006_5_4_4_out,0006,5,4,4,out,0,,246.1727036,246.1727036,0.547466213,-0.019728212,35.20077339,,
Page_0006_5_5,Page_0006_5_5_1_in,0006,5,5,1,in,0,,213.5275158,213.5275158,0.399065667,-0.146947676,49.4405835,,
Page_0006_5_5,Page_0006_5_5_2_out,0006,5,5,2,out,0,,199.0226118,199.0226118,0.559378945,0.129741952,28.69868505,,
Page_0006_5_5,Page_0006_5_5_3_in,0006,5,5,3,in,0,,225.88714,225.88714,0.542871142,0.010794772,27.31816239,,
Page_0006_5_5,Page_0006_5_5_4_out,0006,5,5,4,out,0,,208.6935552,208.6935552,0.344086515,-0.075095448,43.17787384,,
Page_0006_5_6,Page_0006_5_6_1_in,0006,5,6,1,in,0,,231.2487838,231.2487838,0.586319096,-0.029691928,46.89738107,,
Page_0006_5_6,Page_0006_5_6_2_out,0006,5,6,2,out,0,,239.9208203,239.9208203,0.524947014,-0.002773476,28.16676545,,
Page_0006_5_6,Page_0006_5_6_3_in,0006,5,6,3,in,0,,280.4014979,280.4014979,0.504038156,0.056226097,26.84069112,,
Page_0006_5_6,Page_0006_5_6_4_out,0006,5,6,4,out,0,,199.9699977,199.9699977,0.405521656,0.034017831,30.44706241,,
Page_0006_5_7,Page_0006_5_7_1_in,0006,5,7,1,in,0,,219.6588264,219.6588264,0.541678756,-0.018911187,32.31277954,,
Page_0006_5_7,Page_0006_5_7_2_out,0006,5,7,2,out,0,,219.8044586,219.8044586,0.487829615,0.155446329,32.61851064,,
Page_0006_5_7,Page_0006_5_7_3_in,0006,5,7,3,in,0,,188.130274,188.130274,0.343768542,-0.150043153,44.42733179,,
Page_0006_5_7,Page_0006_5_7_4_out,0006,5,7,4,out,0,,194.010309,194.010309,0.405791711,-0.046368663,37.76264217,,
Page_0007_1_1,Page_0007_1_1_1_in,0007,1,1,1,in,0,,195.829007,195.829007,0.470625049,-0.002137742,30.70451831,,
